gameId,playId,quarter,GameClock,down,yardsToGo,possessionTeam,yardlineSide,yardlineNumber,offenseFormation,personnel.offense,defendersInTheBox,numberOfPassRushers,personnel.defense,HomeScoreBeforePlay,VisitorScoreBeforePlay,HomeScoreAfterPlay,VisitorScoreAfterPlay,isPenalty,isSTPlay,SpecialTeamsPlayType,KickReturnYardage,PassLength,PassResult,YardsAfterCatch,PlayResult,playDescription
2017100109,2660,3,10:39:00,4,28,SF,ARI,29,NA,NA,NA,NA,NA,6,6,6,9,FALSE,TRUE,Field Goal,NA,NA,NA,NA,0,"(10:39) R.Gould 47 yard field goal is GOOD, Center-K.Nelson, Holder-B.Pinion."
2017100109,2694,3,10:34:00,0,0,SF,SF,35,NA,NA,NA,NA,NA,6,9,6,9,FALSE,TRUE,Kickoff,NA,NA,NA,NA,40,"B.Pinion kicks 65 yards from SF 35 to end zone, Touchback."
2017100109,2742,3,10:28:00,1,10,ARI,SF,42,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,NA,"4 DL, 2 LB, 5 DB",6,9,6,9,FALSE,FALSE,NA,NA,NA,NA,NA,8,(10:28) C.Johnson left tackle to SF 34 for 8 yards (J.Ward).
2017100109,2763,3,09:45:00,2,2,ARI,SF,34,SINGLEBACK,"1 RB, 2 TE, 2 WR",8,NA,"4 DL, 3 LB, 4 DB",6,9,6,9,FALSE,FALSE,NA,NA,NA,NA,NA,1,(9:45) C.Johnson up the middle to SF 33 for 1 yard (R.Armstrong).
2017100109,2784,3,09:07:00,3,1,ARI,SF,33,SINGLEBACK,"1 RB, 2 TE, 2 WR",8,NA,"4 DL, 3 LB, 4 DB",6,9,6,9,FALSE,FALSE,NA,NA,NA,NA,NA,2,(9:07) C.Johnson up the middle to SF 31 for 2 yards (J.Tartt; R.Armstrong).
2017100109,2840,3,08:20:00,1,10,ARI,SF,31,SINGLEBACK,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",6,9,6,9,FALSE,FALSE,NA,NA,4,I,NA,0,(8:20) C.Palmer pass incomplete short middle to A.Ellington.
2017100109,2866,3,08:15:00,2,10,ARI,SF,31,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"4 DL, 2 LB, 5 DB",6,9,6,9,FALSE,FALSE,NA,NA,6,C,0,6,(8:15) (Shotgun) C.Palmer pass short left to A.Ellington to SF 25 for 6 yards (R.Robinson).
2017100109,2890,3,07:34:00,3,4,ARI,SF,25,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 2 LB, 6 DB",6,9,6,9,FALSE,FALSE,NA,NA,NA,S,NA,-7,(7:34) (Shotgun) C.Palmer sacked at SF 32 for -7 yards (D.Buckner).
2017100109,2909,3,06:55:00,4,11,ARI,SF,32,NA,NA,NA,NA,NA,6,9,9,9,FALSE,TRUE,Field Goal,NA,NA,NA,NA,0,"(6:55) P.Dawson 50 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee."
2017100109,2943,3,06:50:00,0,0,ARI,ARI,35,NA,NA,NA,NA,NA,9,9,9,9,FALSE,TRUE,Kickoff,NA,NA,NA,NA,40,"P.Dawson kicks 65 yards from ARZ 35 to end zone, Touchback."
2017100109,2958,3,06:50:00,1,10,SF,SF,25,I_FORM,"2 RB, 1 TE, 2 WR",8,NA,"3 DL, 4 LB, 4 DB",9,9,9,9,FALSE,FALSE,NA,NA,NA,NA,NA,0,(6:50) C.Hyde up the middle to SF 25 for no gain (C.Peters).
2017100109,2979,3,06:07:00,2,10,SF,SF,25,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,5,"2 DL, 4 LB, 5 DB",9,9,9,9,FALSE,FALSE,NA,NA,5,C,7,12,(6:07) B.Hoyer pass short right to A.Robinson pushed ob at SF 37 for 12 yards (J.Bethel) [C.Jones].
2017100109,3008,3,05:47:00,1,10,SF,SF,37,SINGLEBACK,"1 RB, 2 TE, 2 WR",8,NA,"3 DL, 4 LB, 4 DB",9,9,9,9,FALSE,FALSE,NA,NA,NA,NA,NA,15,(5:47) SF #3-Beathard in at QB. C.Hyde up the middle to ARZ 48 for 15 yards (R.Gunter).
2017100109,3033,3,05:05:00,1,10,SF,ARI,48,SINGLEBACK,"1 RB, 2 TE, 2 WR",8,4,"3 DL, 4 LB, 4 DB",9,9,9,9,FALSE,FALSE,NA,NA,8,I,NA,0,(5:05) SF #2-Hoyer in at QB. B.Hoyer pass incomplete short left to G.Kittle.
2017100109,3063,3,05:00:00,2,10,SF,ARI,48,SHOTGUN,"1 RB, 1 TE, 3 WR",6,NA,"2 DL, 4 LB, 5 DB",9,9,9,9,FALSE,FALSE,NA,NA,NA,NA,NA,6,(5:00) (Shotgun) M.Breida left tackle to ARZ 42 for 6 yards (K.Dansby).
2017100109,3084,3,04:19:00,3,4,SF,ARI,42,EMPTY,"1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB",9,9,9,9,FALSE,FALSE,NA,NA,7,C,5,12,(4:19) (Shotgun) B.Hoyer pass short middle to T.Taylor to ARZ 30 for 12 yards (A.Bethea).
2017100109,3108,3,03:42:00,1,10,SF,ARI,30,SINGLEBACK,"1 RB, 1 TE, 3 WR",8,NA,"2 DL, 4 LB, 5 DB",9,9,9,9,TRUE,FALSE,NA,NA,NA,NA,NA,-7,"(3:42) (No Huddle) C.Hyde right end to ARZ 24 for 6 yards (T.Branch). PENALTY on SF-D.Kilgore, Offensive Holding, 10 yards, enforced at ARZ 27."
2017100109,3140,3,03:18:00,1,17,SF,ARI,37,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"2 DL, 4 LB, 5 DB",9,9,9,9,FALSE,FALSE,NA,NA,14,I,NA,0,(3:18) (Shotgun) B.Hoyer pass incomplete short left to A.Robinson.
2017100109,3162,3,03:13:00,2,17,SF,ARI,37,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB",9,9,9,9,FALSE,FALSE,NA,NA,7,C,0,7,(3:13) (Shotgun) B.Hoyer pass short middle to C.Hyde to ARZ 30 for 7 yards (K.Dansby).
2017100109,3186,3,02:33:00,3,10,SF,ARI,30,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"1 DL, 4 LB, 6 DB",9,9,9,9,FALSE,FALSE,NA,NA,15,I,NA,0,(2:33) (Shotgun) B.Hoyer pass incomplete short right to P.Garcon.
2017100109,3208,3,02:27:00,4,10,SF,ARI,30,NA,NA,NA,NA,NA,9,9,9,12,FALSE,TRUE,Field Goal,NA,NA,NA,NA,0,"(2:27) R.Gould 48 yard field goal is GOOD, Center-K.Nelson, Holder-B.Pinion."
2017100109,3245,3,02:22:00,0,0,SF,SF,35,NA,NA,NA,NA,NA,9,12,9,12,FALSE,TRUE,Kickoff,NA,NA,NA,NA,40,"B.Pinion kicks 65 yards from SF 35 to end zone, Touchback."
2017100109,3260,3,02:22:00,1,10,ARI,ARI,25,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,NA,"4 DL, 2 LB, 5 DB",9,12,9,12,FALSE,FALSE,NA,NA,NA,NA,NA,2,(2:22) C.Johnson up the middle to ARZ 27 for 2 yards (R.Armstrong).
2017100109,3281,3,01:48:00,2,8,ARI,ARI,27,SINGLEBACK,"1 RB, 2 TE, 2 WR",8,5,"4 DL, 3 LB, 4 DB",9,12,9,12,FALSE,FALSE,NA,NA,8,C,0,8,(1:48) C.Palmer pass short left to Ja.Brown to ARZ 35 for 8 yards (R.Robinson).
2017100109,3322,3,00:59:00,1,10,ARI,ARI,35,SINGLEBACK,"1 RB, 1 TE, 3 WR",5,5,"4 DL, 2 LB, 5 DB",9,12,9,12,FALSE,FALSE,NA,NA,8,C,0,8,(:59) C.Palmer pass short right to J.Nelson to ARZ 43 for 8 yards (D.Johnson).
2017100109,3346,3,00:16:00,2,2,ARI,ARI,43,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,NA,"4 DL, 2 LB, 5 DB",9,12,9,12,FALSE,FALSE,NA,NA,NA,NA,NA,-2,(:16) C.Johnson left tackle to ARZ 41 for -2 yards (S.Thomas).
2017100109,3384,4,15:00:00,3,4,ARI,ARI,41,SHOTGUN,"1 RB, 1 TE, 3 WR",7,4,"3 DL, 2 LB, 6 DB",9,12,9,12,FALSE,FALSE,NA,NA,4,I,NA,0,(15:00) (Shotgun) C.Palmer pass incomplete short middle to J.Brown (D.Buckner).
2017100109,3406,4,14:56:00,4,4,ARI,ARI,41,NA,NA,NA,NA,NA,9,12,9,12,FALSE,TRUE,Punt,NA,NA,NA,NA,34,"(14:56) A.Lee punts 34 yards to SF 25, Center-A.Brewer, out of bounds."
2017100109,3447,4,14:49:00,1,15,SF,SF,20,SINGLEBACK,"1 RB, 2 TE, 2 WR",8,6,"3 DL, 4 LB, 4 DB",9,12,9,12,FALSE,FALSE,NA,NA,18,I,NA,0,(14:49) B.Hoyer pass incomplete deep middle to A.Robinson (K.Dansby).
2017100109,3469,4,14:44:00,2,15,SF,SF,20,SINGLEBACK,"1 RB, 1 TE, 3 WR",6,NA,"2 DL, 4 LB, 5 DB",9,12,9,12,FALSE,FALSE,NA,NA,NA,NA,NA,-1,(14:44) M.Breida up the middle to SF 19 for -1 yards (T.Mathieu).
2017100109,3490,4,14:01:00,3,16,SF,SF,19,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"1 DL, 4 LB, 6 DB",9,12,9,12,FALSE,FALSE,NA,NA,-4,I,NA,0,(14:01) (Shotgun) B.Hoyer pass incomplete short left to M.Breida.
2017100109,3512,4,13:55:00,4,16,SF,SF,19,NA,NA,NA,NA,NA,9,12,9,12,FALSE,TRUE,Punt,NA,NA,NA,NA,45,"(13:55) B.Pinion punts 45 yards to ARZ 36, Center-K.Nelson, fair catch by P.Peterson."
2017100109,3548,4,13:49:00,1,10,ARI,ARI,36,SINGLEBACK,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",9,12,9,12,FALSE,FALSE,NA,NA,5,C,10,15,(13:49) C.Palmer pass short middle to C.Johnson to SF 49 for 15 yards (D.Johnson).
2017100109,3572,4,13:06:00,1,10,ARI,SF,49,SINGLEBACK,"1 RB, 2 TE, 2 WR",8,4,"4 DL, 3 LB, 4 DB",9,12,9,12,FALSE,FALSE,NA,NA,4,C,6,10,(13:06) C.Palmer pass short left to C.Johnson pushed ob at SF 39 for 10 yards (J.Tartt).
2017100109,3596,4,12:31:00,1,10,ARI,SF,39,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,NA,"4 DL, 2 LB, 5 DB",9,12,9,12,FALSE,FALSE,NA,NA,NA,NA,NA,-1,(12:31) K.Williams up the middle to SF 40 for -1 yards (A.Lynch).
2017100109,3617,4,11:52:00,2,11,ARI,SF,40,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",9,12,9,12,FALSE,FALSE,NA,NA,7,C,3,10,(11:52) (Shotgun) C.Palmer pass short middle to K.Williams to SF 30 for 10 yards (K.Williams).
2017100109,3641,4,11:16:00,3,1,ARI,SF,30,SINGLEBACK,"1 RB, 3 TE, 1 WR",8,NA,"4 DL, 3 LB, 4 DB",9,12,9,12,FALSE,FALSE,NA,NA,NA,NA,NA,2,(11:16) C.Palmer up the middle to SF 28 for 2 yards (E.Mitchell).
2017100109,3662,4,10:36:00,1,10,ARI,SF,28,SINGLEBACK,"1 RB, 3 TE, 1 WR",8,4,"4 DL, 3 LB, 4 DB",9,12,9,12,FALSE,FALSE,NA,NA,0,C,6,6,(10:36) C.Palmer pass short left to C.Johnson to SF 22 for 6 yards (N.Bowman) [S.Thomas].
2017100109,3686,4,09:51:00,2,4,ARI,SF,22,SINGLEBACK,"1 RB, 3 TE, 1 WR",7,NA,"4 DL, 3 LB, 4 DB",9,12,9,12,FALSE,FALSE,NA,NA,NA,NA,NA,5,(9:51) C.Johnson up the middle to SF 17 for 5 yards (E.Harold).
2017100109,3707,4,09:09:00,1,10,ARI,SF,17,EMPTY,"1 RB, 2 TE, 2 WR",8,5,"4 DL, 3 LB, 4 DB",9,12,9,12,FALSE,FALSE,NA,NA,NA,S,NA,-7,(9:09) C.Palmer sacked at SF 24 for -7 yards (E.Harold).
2017100109,3726,4,08:25:00,2,17,ARI,SF,24,EMPTY,"1 RB, 0 TE, 4 WR",4,4,"4 DL, 2 LB, 5 DB",9,12,9,12,FALSE,FALSE,NA,NA,2,I,NA,0,(8:25) (Shotgun) C.Palmer pass incomplete short middle to A.Ellington.
2017100109,3748,4,08:22:00,3,17,ARI,SF,24,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"3 DL, 2 LB, 6 DB",9,12,9,12,FALSE,FALSE,NA,NA,10,C,0,10,(8:22) (Shotgun) C.Palmer pass short right to Ja.Brown to SF 14 for 10 yards (K.Williams).
2017100109,3772,4,07:46:00,4,7,ARI,SF,14,NA,NA,NA,NA,NA,9,12,12,12,FALSE,TRUE,Field Goal,NA,NA,NA,NA,0,"(7:46) P.Dawson 32 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee."
2017100109,3806,4,07:41:00,0,0,ARI,ARI,35,NA,NA,NA,NA,NA,12,12,12,12,FALSE,TRUE,Kickoff,NA,NA,NA,NA,40,"P.Dawson kicks 65 yards from ARZ 35 to end zone, Touchback."
2017100109,3821,4,07:41:00,1,10,SF,SF,25,I_FORM,"2 RB, 1 TE, 2 WR",7,NA,"3 DL, 4 LB, 4 DB",12,12,12,12,FALSE,FALSE,NA,NA,NA,NA,NA,1,(7:41) C.Hyde right end to SF 26 for 1 yard (M.Golden).
2017100109,3842,4,07:06:00,2,9,SF,SF,26,SINGLEBACK,"1 RB, 1 TE, 3 WR",6,NA,"2 DL, 4 LB, 5 DB",12,12,12,12,FALSE,FALSE,NA,NA,NA,NA,NA,2,(7:06) C.Hyde up the middle to SF 28 for 2 yards (R.Gunter).
2017100109,3886,4,06:05:00,3,12,SF,SF,23,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"1 DL, 4 LB, 6 DB",12,12,12,12,FALSE,FALSE,NA,NA,42,I,NA,0,(6:05) (Shotgun) B.Hoyer pass incomplete deep right to A.Robinson.
2017100109,3908,4,05:58:00,4,12,SF,SF,23,NA,NA,NA,NA,NA,12,12,12,12,TRUE,TRUE,Punt,5,NA,NA,NA,45,"(5:58) B.Pinion punts 55 yards to ARZ 22, Center-K.Nelson. P.Peterson pushed ob at ARZ 27 for 5 yards (R.Mostert). PENALTY on SF-A.Jackson, Player Out of Bounds on Punt, 5 yards, enforced at ARZ 27."
2017100109,3944,4,05:46:00,1,10,ARI,ARI,32,EMPTY,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",12,12,12,12,FALSE,FALSE,NA,NA,-1,C,4,3,(5:46) (Shotgun) C.Palmer pass short right to Ja.Brown to ARZ 35 for 3 yards (K.Williams).
2017100109,3968,4,05:10:00,2,7,ARI,ARI,35,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,NA,"4 DL, 2 LB, 5 DB",12,12,12,12,FALSE,FALSE,NA,NA,NA,NA,NA,1,(5:10) A.Ellington up the middle to ARZ 36 for 1 yard (S.Thomas).
2017100109,3989,4,04:30:00,3,6,ARI,ARI,36,EMPTY,"1 RB, 1 TE, 3 WR",4,4,"3 DL, 2 LB, 6 DB",12,12,12,12,FALSE,FALSE,NA,NA,11,I,NA,0,(4:30) (Shotgun) C.Palmer pass incomplete short left to Ja.Brown (D.Johnson).
2017100109,4011,4,04:25:00,4,6,ARI,ARI,36,NA,NA,NA,NA,NA,12,12,12,12,TRUE,TRUE,Punt,0,NA,NA,NA,59,"(4:25) A.Lee punts 54 yards to SF 10, Center-A.Brewer. T.Taylor to SF 17 for 7 yards (B.Baker). PENALTY on SF-L.Paulsen, Offensive Holding, 5 yards, enforced at SF 10."
2017100109,4047,4,04:14:00,1,10,SF,SF,5,I_FORM,"2 RB, 1 TE, 2 WR",8,5,"3 DL, 4 LB, 4 DB",12,12,12,12,FALSE,FALSE,NA,NA,9,I,NA,0,(4:14) B.Hoyer pass incomplete short left to A.Robinson.
2017100109,4104,4,04:04:00,2,12,SF,SF,3,I_FORM,"2 RB, 1 TE, 2 WR",8,5,"3 DL, 4 LB, 4 DB",12,12,12,12,FALSE,FALSE,NA,NA,5,I,NA,0,(4:04) B.Hoyer pass incomplete short right to P.Garcon.
2017100109,4126,4,04:00:00,3,12,SF,SF,3,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"2 DL, 4 LB, 5 DB",12,12,12,12,TRUE,FALSE,NA,NA,-3,C,4,1,"(4:00) (Shotgun) B.Hoyer pass short left to C.Hyde to SF 4 for 1 yard (C.Jones). Penalty on SF-D.Kilgore, Illegal Block Above the Waist, declined."
2017100109,4161,4,03:52:00,4,11,SF,SF,4,NA,NA,NA,NA,NA,12,12,12,12,FALSE,TRUE,Punt,NA,NA,NA,NA,51,"(3:52) B.Pinion punts 51 yards to ARZ 45, Center-K.Nelson, fair catch by P.Peterson."
2017100109,4180,4,03:44:00,1,10,ARI,ARI,45,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,5,"4 DL, 2 LB, 5 DB",12,12,12,12,FALSE,FALSE,NA,NA,NA,S,NA,-5,(3:44) C.Palmer sacked at ARZ 40 for -5 yards (R.Armstrong).
2017100109,4199,4,03:06:00,2,15,ARI,ARI,40,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",12,12,12,12,FALSE,FALSE,NA,NA,7,I,NA,0,(3:06) (Shotgun) C.Palmer pass incomplete short left to A.Ellington [E.Mitchell].
2017100109,4221,4,03:01:00,3,15,ARI,ARI,40,SHOTGUN,"1 RB, 0 TE, 4 WR",6,4,"3 DL, 2 LB, 6 DB",12,12,12,12,FALSE,FALSE,NA,NA,NA,S,NA,-11,(3:01) (Shotgun) C.Palmer sacked at ARZ 29 for -11 yards (E.Dumervil).
2017100109,4240,4,02:35:00,4,26,ARI,ARI,29,NA,NA,NA,NA,NA,12,12,12,12,FALSE,TRUE,Punt,10,NA,NA,NA,48,"(2:35) A.Lee punts 58 yards to SF 13, Center-A.Brewer. T.Taylor ran ob at SF 23 for 10 yards (B.Golden)."
2017100109,4270,4,02:25:00,1,10,SF,SF,23,I_FORM,"2 RB, 1 TE, 2 WR",8,4,"3 DL, 4 LB, 4 DB",12,12,12,12,FALSE,FALSE,NA,NA,0,C,3,3,(2:25) B.Hoyer pass short right to K.Juszczyk to SF 26 for 3 yards (T.Branch).
2017100109,4294,4,02:04:00,2,7,SF,SF,26,I_FORM,"2 RB, 1 TE, 2 WR",7,4,"3 DL, 4 LB, 4 DB",12,12,12,12,FALSE,FALSE,NA,NA,NA,S,NA,-3,(2:04) (No Huddle) B.Hoyer sacked at SF 23 for -3 yards (T.Mathieu).
2017100109,4330,4,02:00:00,3,10,SF,SF,23,SHOTGUN,"1 RB, 1 TE, 3 WR",5,3,"1 DL, 4 LB, 6 DB",12,12,12,12,FALSE,FALSE,NA,NA,7,I,NA,0,(2:00) (Shotgun) B.Hoyer pass incomplete short left to A.Robinson.
2017100109,4352,4,01:55:00,4,10,SF,SF,23,NA,NA,NA,NA,NA,12,12,12,12,TRUE,TRUE,Punt,0,NA,NA,NA,68,"(1:55) B.Pinion punts 59 yards to ARZ 18, Center-K.Nelson. K.Williams pushed ob at ARZ 25 for 7 yards (A.Jackson). PENALTY on ARZ-I.Momah, Offensive Holding, 9 yards, enforced at ARZ 18."
2017100109,4388,4,01:45:00,1,10,ARI,ARI,9,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 2 LB, 6 DB",12,12,12,12,FALSE,FALSE,NA,NA,-1,C,6,5,(1:45) (Shotgun) C.Palmer pass short right to L.Fitzgerald to ARZ 14 for 5 yards (R.Robinson).
2017100109,4412,4,01:23:00,2,5,ARI,ARI,14,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 2 LB, 6 DB",12,12,12,12,FALSE,FALSE,NA,NA,NA,S,NA,-8,"(1:23) (No Huddle, Shotgun) C.Palmer sacked at ARZ 6 for -8 yards (E.Dumervil)."
2017100109,4448,4,01:15:00,3,13,ARI,ARI,6,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"3 DL, 2 LB, 6 DB",12,12,12,12,FALSE,FALSE,NA,NA,3,C,3,6,(1:15) (Shotgun) C.Palmer pass short middle to J.Gresham to ARZ 12 for 6 yards (J.Tartt; L.Jerome).
2017100109,4489,4,01:02:00,4,7,ARI,ARI,12,NA,NA,NA,NA,NA,12,12,12,12,FALSE,TRUE,Punt,15,NA,NA,NA,45,"(1:02) A.Lee punts 60 yards to SF 28, Center-A.Brewer. T.Taylor to SF 43 for 15 yards (J.Bynes)."
2017100109,4514,4,00:50:00,1,10,SF,SF,43,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB",12,12,12,12,FALSE,FALSE,NA,NA,-4,C,7,3,(:50) (Shotgun) B.Hoyer pass short right to P.Garcon to SF 46 for 3 yards (K.Dansby).
2017100109,4538,4,00:30:00,2,7,SF,SF,46,SHOTGUN,"1 RB, 1 TE, 3 WR",6,6,"2 DL, 4 LB, 5 DB",12,12,12,12,FALSE,FALSE,NA,NA,20,I,NA,0,"(:30) (No Huddle, Shotgun) B.Hoyer pass incomplete deep left to A.Robinson."
2017100109,4560,4,00:25:00,3,7,SF,SF,46,SHOTGUN,"1 RB, 1 TE, 3 WR",7,6,"2 DL, 4 LB, 5 DB",12,12,12,12,FALSE,FALSE,NA,NA,21,I,NA,0,(:25) (Shotgun) B.Hoyer pass incomplete deep right to T.Taylor [T.Branch].
2017100109,4582,4,00:20:00,4,7,SF,SF,46,NA,NA,NA,NA,NA,12,12,12,12,FALSE,TRUE,Punt,NA,NA,NA,NA,39,"(:20) B.Pinion punts 39 yards to ARZ 15, Center-K.Nelson, fair catch by K.Williams."
2017100109,4601,4,00:13:00,1,10,ARI,ARI,15,SHOTGUN,"1 RB, 0 TE, 4 WR",5,4,"4 DL, 2 LB, 5 DB",12,12,12,12,FALSE,FALSE,NA,NA,5,C,5,10,(:13) (Shotgun) C.Palmer pass short middle to A.Ellington to ARZ 25 for 10 yards (R.Armstrong).
2017100109,4642,4,00:07:00,1,10,ARI,ARI,25,NA,"2 RB, 2 TE, 1 WR",4,NA,"4 DL, 2 LB, 5 DB",12,12,12,12,FALSE,FALSE,NA,NA,NA,NA,NA,-1,(:07) C.Palmer kneels to ARZ 24 for -1 yards.
2017100109,4680,5,10:00:00,0,0,ARI,ARI,35,NA,NA,NA,NA,NA,12,12,12,12,FALSE,TRUE,Kickoff,27,NA,NA,NA,43,"P.Dawson kicks 70 yards from ARZ 35 to SF -5. V.Bolden to SF 22 for 27 yards (J.Bethel, B.Williams)."
2017100109,4702,5,09:52:00,1,10,SF,SF,22,I_FORM,"2 RB, 1 TE, 2 WR",8,NA,"3 DL, 4 LB, 4 DB",12,12,12,12,FALSE,FALSE,NA,NA,NA,NA,NA,7,"(9:52) C.Hyde up the middle to SF 31 for 9 yards (T.Branch). FUMBLES (T.Branch), recovered by SF-J.Staley at SF 29. J.Staley to SF 29 for no gain (C.Peters)."
2017100109,4734,5,09:17:00,2,3,SF,SF,29,SINGLEBACK,"2 RB, 1 TE, 2 WR",7,4,"3 DL, 4 LB, 4 DB",12,12,12,12,FALSE,FALSE,NA,NA,14,I,NA,0,(9:17) (No Huddle) B.Hoyer pass incomplete short middle to A.Robinson.
2017100109,4789,5,09:09:00,1,10,SF,SF,35,SINGLEBACK,"1 RB, 2 TE, 2 WR",8,NA,"3 DL, 4 LB, 4 DB",12,12,12,12,FALSE,FALSE,NA,NA,NA,NA,NA,0,(9:09) M.Breida right tackle to SF 35 for no gain (X.Williams).
2017100109,4810,5,08:32:00,2,10,SF,SF,35,SINGLEBACK,"1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB",12,12,12,12,FALSE,FALSE,NA,NA,10,C,1,11,(8:32) B.Hoyer pass short middle to P.Garcon to SF 46 for 11 yards (T.Mathieu).
2017100109,4834,5,08:08:00,1,10,SF,SF,46,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,NA,"2 DL, 4 LB, 5 DB",12,12,12,12,FALSE,FALSE,NA,NA,NA,NA,NA,2,(8:08) (No Huddle) M.Breida up the middle to SF 48 for 2 yards (T.Branch; F.Rucker).
2017100109,4855,5,07:34:00,2,8,SF,SF,48,SINGLEBACK,"1 RB, 1 TE, 3 WR",6,6,"2 DL, 4 LB, 5 DB",12,12,12,12,FALSE,FALSE,NA,NA,5,I,NA,0,(7:34) B.Hoyer pass incomplete short right to P.Garcon (P.Peterson).
2017100109,4947,5,07:23:00,3,3,SF,ARI,47,SHOTGUN,"1 RB, 1 TE, 3 WR",7,6,"2 DL, 4 LB, 5 DB",12,12,12,12,FALSE,FALSE,NA,NA,7,C,1,8,(7:23) (Shotgun) B.Hoyer pass short left to T.Taylor to ARZ 39 for 8 yards (T.Mathieu).
2017100109,4971,5,06:45:00,1,10,SF,ARI,39,SINGLEBACK,"1 RB, 2 TE, 2 WR",7,NA,"3 DL, 4 LB, 4 DB",12,12,12,12,FALSE,FALSE,NA,NA,NA,NA,NA,2,(6:45) C.Hyde up the middle to ARZ 37 for 2 yards (T.Mathieu).
2017100109,4992,5,06:10:00,2,8,SF,ARI,37,EMPTY,"1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB",12,12,12,12,FALSE,FALSE,NA,NA,-5,C,9,4,(6:10) (Shotgun) B.Hoyer pass short right to M.Breida to ARZ 33 for 4 yards (K.Dansby).
2017100109,5016,5,05:29:00,3,4,SF,ARI,33,SHOTGUN,"2 RB, 1 TE, 2 WR",7,NA,"3 DL, 4 LB, 4 DB",12,12,12,12,FALSE,FALSE,NA,NA,NA,NA,NA,8,(5:29) (Shotgun) K.Juszczyk up the middle to ARZ 25 for 8 yards (P.Peterson; T.Branch).
2017100109,5037,5,04:49:00,1,10,SF,ARI,25,I_FORM,"2 RB, 1 TE, 2 WR",7,NA,"3 DL, 4 LB, 4 DB",12,12,12,12,FALSE,FALSE,NA,NA,NA,NA,NA,1,"(4:49) C.Hyde up the middle to ARZ 24 for 1 yard (J.Bethel). FUMBLES (J.Bethel), RECOVERED by ARZ-K.Martin at ARZ 25. K.Martin to ARZ 25 for no gain (K.Juszczyk). The Replay Official reviewed the fumble ruling, and the play was REVERSED. C.Hyde up the middle to ARZ 24 for 1 yard (X.Williams)."
2017100109,5110,5,04:37:00,2,9,SF,ARI,24,I_FORM,"2 RB, 1 TE, 2 WR",8,4,"3 DL, 4 LB, 4 DB",12,12,12,12,FALSE,FALSE,NA,NA,-2,C,9,7,(4:37) B.Hoyer pass short right to K.Juszczyk to ARZ 17 for 7 yards (T.Branch).
2017100109,5134,5,03:52:00,3,2,SF,ARI,17,SHOTGUN,"1 RB, 1 TE, 3 WR",6,3,"2 DL, 4 LB, 5 DB",12,12,12,12,FALSE,FALSE,NA,NA,5,C,4,9,(3:52) (Shotgun) B.Hoyer pass short right to C.Hyde to ARZ 8 for 9 yards (H.Reddick).
2017100109,5158,5,03:12:00,1,8,SF,ARI,8,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,NA,"2 DL, 4 LB, 5 DB",12,12,12,12,FALSE,FALSE,NA,NA,NA,NA,NA,-4,(3:12) C.Hyde up the middle to ARZ 12 for -4 yards (T.Branch).
2017100109,5196,5,03:07:00,2,12,SF,ARI,12,SHOTGUN,"1 RB, 1 TE, 3 WR",6,NA,"2 DL, 4 LB, 5 DB",12,12,12,12,FALSE,FALSE,NA,NA,NA,NA,NA,7,(3:07) (Shotgun) C.Hyde up the middle to ARZ 5 for 7 yards (T.Branch).
