nflId,FirstName,LastName,PositionAbbr,EntryYear,DraftRound,DraftNumber,Height,Weight,College
2533034,Lamar,Miller,RB,2012,4,97,"5'10""",220,Miami
2532883,Benjamin,Jones,C,2012,4,99,"6'03""",308,Georgia
2532790,Travis,Benjamin,WR,2012,4,100,"5'10""",175,Miami
2532820,Kirk,Cousins,QB,2012,4,102,"6'03""",202,Michigan State
2532800,Nigel,Bradham,OLB,2012,4,105,"6'02""",241,Florida State
2533460,Robert,Turbin,RB,2012,4,106,"5'10""",216,Utah State
2533543,Bobby,Massie,T,2012,4,112,"6'06""",317,Mississippi
2532974,Kyle,Wilber,OLB,2012,4,113,"6'04""",245,Wake Forest
2532946,Coty,Sensabaugh,CB,2012,4,115,"5'11""",187,Clemson
2532896,Joseph,Looney,C,2012,4,117,"6'03""",315,Wake Forest
2532978,Jarius,Wright,WR,2012,4,118,"5'10""",191,Arkansas
2532940,Keenan,Robinson,OLB,2012,4,119,"6'03""",238,Texas
2532835,Rhett,Ellison,TE,2012,4,128,"6'05""",250,Southern California
2532826,Michael,Daniels,DT,2012,4,132,"6'00""",310,Iowa
2532873,Malik,Jackson,DT,2012,5,137,"6'05""",290,Tennessee
2532986,Tahir,Whitehead,OLB,2012,5,138,"6'02""",241,Temple
2532794,Robert,Blanton,FS,2012,5,139,"6'01""",200,Notre Dame
2533016,Najee,Goode,ILB,2012,5,140,"6'00""",244,West Virginia
2532898,Brandon,Marshall,ILB,2012,5,142,"6'01""",250,Nevada
2532920,Joshua,Norman,CB,2012,5,143,"6'00""",200,Coastal Carolina
2532889,Senio,Kelemete,G,2012,5,151,"6'03""",300,Washington
2535131,Dennis,Kelly,T,2012,5,153,"6'08""",321,Purdue
2534567,Korey,Toomer,MLB,2012,5,154,"6'02""",235,Idaho
2532992,Jack,Crawford,DT,2012,5,158,"6'05""",288,Penn State
2533444,Randol,Bullock,K,2012,5,161,"5'09""",206,Texas A&M
2532884,Marvin,Jones,WR,2012,5,166,"6'02""",198,California
2532869,George,Iloka,FS,2012,5,167,"6'04""",225,Boise State
2532872,Asa,Jackson,CB,2012,5,169,"5'10""",183,Cal Poly
2534797,Greg,Zuerlein,K,2012,6,171,"6'00""",191,Missouri Western
2534834,Jeremy,Lane,CB,2012,6,172,"6'00""",190,"Northwestern State, La."
2533457,Alfred,Morris,RB,2012,6,173,"5'10""",224,Florida Atlantic
2534741,Keith,Tandy,FS,2012,6,174,"5'10""",205,West Virginia
2532968,Blair,Walsh,K,2012,6,175,"5'10""",175,Georgia
2532792,Justin,Bethel,CB,2012,6,177,"6'00""",200,Presbyterian
2533028,James,Hanna,TE,2012,6,186,"6'04""",260,Oklahoma
2532961,Danny,Trevathan,ILB,2012,6,188,"6'01""",239,Kentucky
2532816,Thomas,Compton,T,2012,6,193,"6'05""",313,South Dakota
2532921,Bradley,Nortman,P,2012,6,207,"6'02""",214,Wisconsin
2535132,Nate,Ebner,SS,2012,6,197,"6'00""",220,Ohio State
2533342,Justin,Sweezy,G,2012,7,225,"6'05""",298,North Carolina State
2532903,Rishard,Matthews,WR,2012,7,227,"6'00""",217,Nevada
2533459,Stephen,Stupar,OLB,2012,7,230,"6'02""",240,Penn State
2533442,Kelvin,Beachum,T,2012,7,248,"6'03""",308,Southern Methodist
2533554,Josh,Harris,LS,2012,NULL,NULL,"6'01""",224,Auburn
2535582,Peyton,Thompson,FS,2012,NULL,NULL,"5'10""",184,San Jose State
2532859,Bryce,Harris,T,2012,NULL,NULL,"6'06""",300,Fresno State
2535663,John,Hekker,P,2012,NULL,NULL,"6'05""",241,Oregon State
2534832,Rodney,McLeod,FS,2012,NULL,NULL,"5'10""",195,Virginia
2534820,Garrett,Celek,TE,2012,NULL,NULL,"6'05""",252,Michigan State
2535686,Giorgio,Tavecchio,K,2012,NULL,NULL,"5'10""",182,California
2535687,Michael,Thomas,SS,2012,NULL,NULL,"5'11""",195,Stanford
2533058,Vontaze,Burfict,OLB,2012,NULL,NULL,"6'01""",255,Arizona State
2532848,Tashaun,Gipson,FS,2012,NULL,NULL,"5'11""",212,Wyoming
2535613,Larry,Fort,ILB,2012,NULL,NULL,"6'00""",232,Northern Iowa
2535514,Steven,Johnson,ILB,2012,NULL,NULL,"6'01""",237,Kansas
2535529,Aaron,Brewer,LS,2012,NULL,NULL,"6'05""",232,San Diego State
2534822,Robert,Golden,SS,2012,NULL,NULL,"5'11""",202,Arizona
2532888,Casey,Keenum,QB,2012,NULL,NULL,"6'01""",205,Houston
2535535,Phillip,Supernaw,TE,2012,NULL,NULL,"6'05""",248,Ouachita Baptist
2535698,Cole,Beasley,WR,2012,NULL,NULL,"5'08""",180,Southern Methodist
2535722,Robert,Hughlett,LS,2012,NULL,NULL,"6'04""",248,Central Florida
2533454,Ronald,Leary,G,2012,NULL,NULL,"6'03""",320,Memphis
2534846,Neiko,Thorpe,CB,2012,NULL,NULL,"6'02""",210,Auburn
2535988,Brittan,Golden,WR,2012,NULL,NULL,"5'11""",186,West Texas A&M
2534571,Bobby,Rainey,RB,2012,NULL,NULL,"5'08""",212,Western Kentucky
2534436,Deonte,Thompson,WR,2012,NULL,NULL,"6'00""",204,Florida
2535943,Sean,McGrath,TE,2012,NULL,NULL,"6'05""",259,Henderson State
2536032,Emmanuel,Lamur,OLB,2012,NULL,NULL,"6'04""",245,Kansas State
2536044,Jamize,Olawale,FB,2012,NULL,NULL,"6'01""",240,North Texas
2536049,Ryan,Quigley,P,2012,NULL,NULL,"6'03""",188,Boston College
2532928,Edward,Pleasant,SS,2012,NULL,NULL,"5'10""",200,Oregon
2536340,Justin,Tucker,K,2012,NULL,NULL,"6'01""",183,Texas
2552730,Brian,Peters,ILB,2014,NULL,NULL,"6'04""",240,Northwestern
2538145,Gregory,Van Roten,C,2012,NULL,NULL,"6'03""",305,Pennsylvania
2538247,Andrew,DePaola,LS,2012,NULL,NULL,"6'02""",230,Rutgers
2540037,Foswhitt,Whittaker,RB,2012,NULL,NULL,"5'10""",205,Texas
2540928,Darren,Fells,TE,2013,NULL,NULL,"6'07""",270,California-Irvine
2555568,Erik,Harris,SS,2016,NULL,NULL,"6'03""",225,"California, Pa."
2541096,Ifeanyi,Momah,TE,2013,NULL,NULL,"6'07""",255,Boston College
2541192,Ayorunmi,Banjo,SS,2013,NULL,NULL,"5'10""",207,Southern Methodist
2539213,Eric,Fisher,T,2013,1,1,"6'07""",315,Central Michigan
2540139,Luke,Joeckel,G,2013,1,2,"6'06""",312,Texas A&M
2539286,Lane,Johnson,T,2013,1,4,"6'06""",317,Oklahoma
2539931,Ezekiel,Ansah,DE,2013,1,5,"6'05""",275,Brigham Young
2540140,Barkevious,Mingo,OLB,2013,1,6,"6'04""",239,Louisiana State
2539272,Jonathan,Cooper,G,2013,1,7,"6'02""",302,North Carolina
2539336,Tavon,Austin,WR,2013,1,8,"5'08""",179,West Virginia
2539194,Chance,Warmack,G,2013,1,10,"6'02""",323,Alabama
2540166,Danny,Fluker,G,2013,1,11,"6'05""",339,Alabama
2539237,Derek,Hayden,CB,2013,1,12,"5'11""",190,Houston
2540142,Sheldon,Richardson,DT,2013,1,13,"6'03""",294,Missouri
2539329,Starlite,Lotulelei,DT,2013,1,14,"6'02""",315,Utah
2539320,Kenny,Vaccaro,SS,2013,1,15,"6'00""",214,Texas
2539228,Erik,Manuel,QB,2013,1,16,"6'04""",237,Florida State
2540152,Eric,Reid,SS,2013,1,18,"6'01""",213,Louisiana State
2540195,Justin,Pugh,G,2013,1,19,"6'04""",301,Syracuse
2539933,Kyle,Long,G,2013,1,20,"6'06""",315,Oregon
2540148,Tyler,Eifert,TE,2013,1,21,"6'06""",255,Notre Dame
2539334,Desmond,Trufant,CB,2013,1,22,"6'00""",190,Washington
2540155,Xavier,Rhodes,CB,2013,1,25,"6'01""",218,Florida State
2540165,DeAndre,Hopkins,WR,2013,1,27,"6'01""",215,Clemson
2539270,Sylvester,Williams,NT,2013,1,28,"6'02""",313,North Carolina
2540145,Cordarrelle,Patterson,WR,2013,1,29,"6'02""",220,Tennessee
2540143,Alec,Ogletree,ILB,2013,1,30,"6'02""",235,Georgia
2540161,Travis,Frederick,C,2013,1,31,"6'04""",320,Wisconsin
2539223,Johnathan,Cyprien,SS,2013,2,33,"6'00""",223,Florida International
2540151,Justin,Hunter,WR,2013,2,34,"6'04""",203,Tennessee
2540158,Zachary,Ertz,TE,2013,2,35,"6'05""",250,Stanford
2540288,Darius,Slay,CB,2013,2,36,"6'00""",190,Mississippi State
2540156,Giovani,Bernard,RB,2013,2,37,"5'09""",205,North Carolina
2539277,Manti,Te'o,MLB,2013,2,38,"6'01""",241,Notre Dame
2539224,Cornellius,Carradine,DE,2013,2,40,"6'04""",270,Florida State
2540169,Robert,Woods,WR,2013,2,41,"6'00""",193,Southern California
2540206,Menelik,Watson,T,2013,2,42,"6'05""",315,Florida State
2539262,Johnthan,Banks,CB,2013,2,43,"6'02""",185,Mississippi State
2539296,Kawann,Short,DT,2013,2,44,"6'03""",315,Purdue
2540159,Kevin,Minter,MLB,2013,2,45,"6'00""",246,Louisiana State
2539935,Kristian,Alonso,OLB,2013,2,46,"6'03""",233,Oregon
2540175,Le'Veon,Bell,RB,2013,2,48,"6'01""",225,Michigan State
2540147,Johnathan,Hankins,DT,2013,2,49,"6'02""",325,Ohio State
2539978,Jon,Bostic,ILB,2013,2,50,"6'01""",245,Florida
2540170,David,Amerson,CB,2013,2,51,"6'01""",205,North Carolina State
2539311,Jamie,Collins,OLB,2013,2,52,"6'03""",250,Southern Mississippi
2539310,Margus,Hunt,DT,2013,2,53,"6'08""",298,Southern Methodist
2539932,Jamar,Taylor,CB,2013,2,54,"5'11""",192,Boise State
2540215,Vance,McDonald,TE,2013,2,55,"6'04""",267,Rice
2539943,Dayario,Swearinger,FS,2013,2,57,"5'10""",205,South Carolina
2539653,Robert,Alford,CB,2013,2,60,"5'10""",186,Southeastern Louisiana
2540168,Eddie,Lacy,RB,2013,2,61,"5'11""",250,Alabama
2540258,Travis,Kelce,TE,2013,3,63,"6'05""",260,Cincinnati
2539248,Lawrence,Warford,G,2013,3,65,"6'03""",317,Kentucky
2540163,Bennie,Logan,DT,2013,3,67,"6'02""",315,Louisiana State
2540180,Tyrann,Mathieu,FS,2013,3,69,"5'09""",186,Louisiana State
2539219,Blidi,Wreh-Wilson,CB,2013,3,70,"6'01""",190,Connecticut
2539247,Brian,Winters,G,2013,3,72,"6'04""",320,Kent State
2539275,Michael,Glennon,QB,2013,3,73,"6'06""",229,North Carolina State
2539205,Terrance,Williams,WR,2013,3,74,"6'02""",210,Baylor
2540228,Terron,Armstead,T,2013,3,75,"6'05""",304,Arkansas-Pine Bluff
2540154,Keenan,Allen,WR,2013,3,76,"6'02""",211,California
2539964,Marquise,Goodwin,WR,2013,3,78,"5'09""",179,Texas
2539291,Markus,Wheaton,WR,2013,3,79,"5'11""",185,Oregon State
2540219,James,Wilcox,FS,2013,3,80,"6'00""",212,Georgia Southern
2540138,Damontre,Moore,DE,2013,3,81,"6'05""",250,Texas A&M
2540162,Logan,Ryan,CB,2013,3,83,"5'11""",195,Rutgers
2539233,Shawn,Williams,SS,2013,3,84,"6'00""",210,Georgia
2540160,Jordan,Reed,TE,2013,3,85,"6'02""",246,Florida
2540291,Kayvon,Webster,CB,2013,3,90,"5'11""",192,South Florida
2541243,Duron,Harmon,FS,2013,3,91,"6'01""",205,Rutgers
2541302,Brandon,Williams,DT,2013,3,94,"6'01""",340,Missouri Southern
2540201,Akeem,Spence,DT,2013,4,100,"6'01""",307,Illinois
2539319,Alex,Okafor,DE,2013,4,103,"6'04""",260,Texas
2540200,Dion,Sims,TE,2013,4,106,"6'04""",268,Michigan State
2540216,Brian,Schwenke,C,2013,4,107,"6'03""",318,California
2540183,David,Bakhtiari,T,2013,4,109,"6'04""",310,Colorado
2539937,Shamarko,Thomas,SS,2013,4,111,"5'09""",217,Syracuse
2539242,Earl,Watford,G,2013,4,116,"6'04""",295,James Madison
2540292,Joseph,Tretter,C,2013,4,122,"6'03""",307,Cornell
2540176,William,Gholston,DE,2013,4,126,"6'06""",281,Michigan State
2539280,John,Simon,DE,2013,4,129,"6'01""",250,Ohio State
2540230,Kyle,Juszczyk,FB,2013,4,130,"6'01""",240,Harvard
2540203,Levine,Toilolo,TE,2013,4,133,"6'08""",265,Stanford
2539331,Oday,Aboushi,G,2013,5,141,"6'05""",315,Virginia
2540202,Kenneth,Stills,WR,2013,5,144,"6'01""",196,Oklahoma
2541310,Steven,Means,DE,2013,5,147,"6'03""",263,Buffalo
2539982,Aaron,Klein,OLB,2013,5,148,"6'01""",240,Iowa State
2540011,Christopher,Thompson,RB,2013,5,154,"5'08""",191,Florida State
2540237,Jeff,Locke,P,2013,5,155,"6'00""",195,UCLA
2539960,Quinton,Dial,NT,2013,5,157,"6'05""",318,Alabama
2541199,Luke,Willson,TE,2013,5,158,"6'05""",254,Rice
2539240,Micah,Hyde,SS,2013,5,159,"6'00""",197,Iowa
2539235,Tavarres,King,WR,2013,5,161,"6'01""",200,Georgia
2540229,Jordan,Mills,T,2013,5,163,"6'05""",316,Louisiana Tech
2539663,Mike,Gillislee,RB,2013,5,164,"5'11""",219,Florida
2539637,Caleb,Sturgis,K,2013,5,166,"5'09""",192,Florida
2539340,Richard,Wagner,T,2013,5,168,"6'06""",315,Wisconsin
2540255,Vinston,Painter,T,2013,6,173,"6'04""",310,Virginia Tech
2539227,Dustin,Hopkins,K,2013,6,177,"6'02""",203,Florida State
2541161,Latavius,Murray,RB,2013,6,181,"6'03""",230,Central Florida
2539289,Kenjon,Barner,RB,2013,6,182,"5'09""",185,Oregon
2539217,Andre,Ellington,RB,2013,6,187,"5'09""",199,Clemson
2539232,Cornelius,Washington,DE,2013,6,188,"6'04""",280,Georgia
2539265,Michael,Burkhead,RB,2013,6,190,"5'10""",210,Nebraska
2541315,Nathan,Palmer,ILB,2013,6,193,"6'02""",248,Illinois State
2540020,Theo,Riddick,RB,2013,6,199,"5'09""",201,Notre Dame
2541316,Ryan,Griffin,TE,2013,6,201,"6'06""",255,Connecticut
2541159,Ryan,Jensen,C,2013,6,203,"6'04""",319,Colorado State-Pueblo
2539285,Stacy,McGee,DE,2013,6,205,"6'03""",341,Oklahoma
2540221,Vince,Williams,ILB,2013,6,206,"6'01""",233,Florida State
2541388,Brice,Butler,WR,2013,7,209,"6'03""",220,San Diego State
2540286,Demetrius,McCray,CB,2013,7,210,"6'02""",200,Appalachian State
2540225,Thomas,Bohanon,FB,2013,7,215,"6'01""",246,Wake Forest
2539290,Jordan,Poyer,FS,2013,7,218,"6'00""",191,Oregon State
2539980,Kerwynn,Williams,RB,2013,7,230,"5'08""",198,Utah State
2540277,David,Bass,OLB,2013,7,233,"6'04""",267,Missouri Western
2540008,David,King,DE,2013,7,239,"6'04""",281,Oklahoma
2541431,Kemal,Ishmael,FS,2013,7,243,"6'00""",206,Central Florida
2540251,Anthony,Johnson,C,2013,7,251,"6'04""",300,South Carolina
2541202,Marcus,Cooper,CB,2013,7,252,"6'02""",197,Rutgers
2539207,John,Wetzel,T,2013,NULL,NULL,"6'07""",328,Boston College
2541135,Cody,Davis,FS,2013,NULL,NULL,"6'01""",203,Texas Tech
2541521,Ryan,Schraeder,T,2013,NULL,NULL,"6'07""",300,Valdosta State
2541535,Paul,Worrilow,OLB,2013,NULL,NULL,"6'00""",230,Delaware
2539645,Brandon,Williams,TE,2013,NULL,NULL,"6'03""",260,Oregon
2541539,Daren,Bates,ILB,2013,NULL,NULL,"5'11""",225,Auburn
2541544,Benny,Cunningham,RB,2013,NULL,NULL,"5'10""",218,Middle Tennessee
2539662,Lerentee,McCray,OLB,2013,NULL,NULL,"6'03""",249,Florida
2539974,Emmett,Cleary,T,2013,NULL,NULL,"6'07""",324,Boston College
2541556,Brandon,McManus,K,2013,NULL,NULL,"6'03""",201,Temple
2540279,Nick,Williams,WR,2013,NULL,NULL,"5'10""",184,Connecticut
2540269,Cortrelle,Anderson,RB,2013,NULL,NULL,"5'08""",224,California
2540013,William,Compton,ILB,2013,NULL,NULL,"6'01""",235,Nebraska
2540259,MarQueis,Gray,TE,2013,NULL,NULL,"6'04""",263,Minnesota
2541627,Kevin,McDermott,LS,2013,NULL,NULL,"6'05""",240,UCLA
2539324,LaAdrian,Waddle,T,2013,NULL,NULL,"6'06""",315,Texas Tech
2539259,Patrick,Omameh,G,2013,NULL,NULL,"6'04""",327,Michigan
2541200,Rashaan,Melvin,CB,2013,NULL,NULL,"6'02""",196,Northern Illinois
2539303,Zachary,Line,FB,2013,NULL,NULL,"6'01""",233,Southern Methodist
2541688,Marcus,Burley,CB,2013,NULL,NULL,"5'10""",190,Delaware
2539230,Abry,Jones,DT,2013,NULL,NULL,"6'04""",318,Georgia
2541754,Steven,Terrell,FS,2013,NULL,NULL,"5'10""",197,Texas A&M
2541716,Christopher,Hubbard,T,2013,NULL,NULL,"6'04""",295,Alabama-Birmingham
2541898,Lane,Taylor,G,2013,NULL,NULL,"6'03""",324,Oklahoma State
2540164,Tony,Jefferson,SS,2013,NULL,NULL,"5'11""",212,Oklahoma
2541966,Jaron,Brown,WR,2013,NULL,NULL,"6'02""",205,Clemson
2541958,Jahleel,Addae,SS,2013,NULL,NULL,"5'10""",195,Central Michigan
2541141,Marcus,Cromartie,FS,2013,NULL,NULL,"6'00""",195,Wisconsin
2542009,Benson,Mayowa,DE,2013,NULL,NULL,"6'03""",240,Idaho
2542053,Freddie,Bishop,OLB,2013,NULL,NULL,"6'03""",255,Western Michigan
2542246,Colton,Schmidt,P,2013,NULL,NULL,"5'11""",224,California-Davis
2542357,James,Winchester,LS,2013,NULL,NULL,"6'03""",240,Oklahoma
2543533,Patrick,Murray,K,2013,NULL,NULL,"5'07""",182,Fordham
2550130,Alejandro,Villanueva,T,2014,NULL,NULL,"6'09""",320,Army
2543456,Jadeveon,Clowney,OLB,2014,1,1,"6'05""",270,South Carolina
2543458,Gregory,Robinson,T,2014,1,2,"6'05""",332,Auburn
2543477,Robby,Bortles,QB,2014,1,3,"6'05""",236,Central Florida
2543457,Samuel,Watkins,WR,2014,1,4,"6'01""",211,Clemson
2543463,Khalil,Mack,DE,2014,1,5,"6'03""",252,Buffalo
2543758,Jacob,Matthews,T,2014,1,6,"6'05""",305,Texas A&M
2543468,Mike,Evans,WR,2014,1,7,"6'05""",231,Texas A&M
2543459,Anthony,Barr,OLB,2014,1,9,"6'05""",255,UCLA
2543466,Eric,Ebron,TE,2014,1,10,"6'04""",253,North Carolina
2550132,Taylor,Lewan,T,2014,1,11,"6'07""",309,Michigan
2543496,Odell,Beckham,WR,2014,1,12,"5'11""",198,Louisiana State
2543485,Aaron,Donald,DT,2014,1,13,"6'01""",280,Pittsburgh
2543681,Kyle,Fuller,CB,2014,1,14,"6'00""",190,Virginia Tech
2543486,Ryan,Shazier,ILB,2014,1,15,"6'01""",230,Ohio State
2543480,Zachary,Martin,G,2014,1,16,"6'04""",310,Notre Dame
2543464,Clinton,Mosley,ILB,2014,1,17,"6'02""",250,Alabama
2543755,Ja'Wuan,James,T,2014,1,19,"6'06""",307,Tennessee
2543498,Brandin,Cooks,WR,2014,1,20,"5'10""",189,Oregon State
2543470,Ha'Sean,Clinton-Dix,FS,2014,1,21,"6'01""",208,Alabama
2543494,Donald,Ford,OLB,2014,1,23,"6'02""",252,Auburn
2543474,Darqueze,Dennard,CB,2014,1,24,"5'11""",198,Michigan State
2543493,Jason,Verrett,CB,2014,1,25,"5'10""",188,Texas Christian
2543725,Marcus,Smith,DE,2014,1,26,"6'03""",258,Louisville
2543769,Deone,Bucannon,ILB,2014,1,27,"6'01""",211,Washington State
2543471,Kelvin,Benjamin,WR,2014,1,28,"6'05""",245,Florida State
2543741,Jimmie,Ward,FS,2014,1,30,"5'11""",193,Northern Illinois
2543505,Bradley,Roby,CB,2014,1,31,"5'11""",194,Ohio State
2543666,Xavier,Su'a-Filo,G,2014,2,33,"6'04""",320,UCLA
2543490,Demarcus,Lawrence,DE,2014,2,34,"6'03""",265,Boise State
2543737,Joel,Bitonio,G,2014,2,35,"6'04""",305,Nevada
2543499,Derek,Carr,QB,2014,2,36,"6'03""",214,Fresno State
2543683,Austin,Seferian-Jenkins,TE,2014,2,38,"6'05""",262,Washington
2543475,Marqise,Lee,WR,2014,2,39,"6'00""",196,Southern California
2543699,Kyle,Van Noy,OLB,2014,2,40,"6'03""",243,Brigham Young
2543492,Lamarcus,Joyner,FS,2014,2,41,"5'08""",190,Florida State
2543500,Jordan,Matthews,WR,2014,2,42,"6'03""",212,Vanderbilt
2543705,Weston,Richburg,C,2014,2,43,"6'03""",298,Colorado State
2543491,Paul,Richardson,WR,2014,2,45,"6'00""",183,Colorado
2543483,Stephon,Tuitt,DE,2014,2,46,"6'06""",303,Notre Dame
2543461,Timothy,Jernigan,DT,2014,2,48,"6'02""",295,Florida State
2543628,Troy,Niklas,TE,2014,2,52,"6'06""",270,Notre Dame
2543495,Davante,Adams,WR,2014,2,53,"6'01""",215,Fresno State
2543603,Jeremy,Hill,RB,2014,2,55,"6'01""",235,Louisiana State
2543590,Cody,Latimer,WR,2014,2,56,"6'02""",215,Indiana
2543743,Carlos,Hyde,RB,2014,2,57,"6'00""",235,Ohio State
2543744,Jack,Mewhort,G,2014,2,59,"6'06""",305,Ohio State
2543484,Kony,Ealy,DE,2014,2,60,"6'04""",275,Missouri
2543509,Allen,Robinson,WR,2014,2,61,"6'03""",210,Penn State
2543488,Jarvis,Landry,WR,2014,2,63,"5'11""",208,Louisiana State
2550135,Justin,Britt,C,2014,2,64,"6'06""",325,Missouri
2543721,Colton,Fiedorowicz,TE,2014,3,65,"6'05""",265,Iowa
2543489,Morgan,Moses,T,2014,3,66,"6'06""",335,Virginia
2543740,William,Turner,G,2014,3,67,"6'05""",310,North Dakota State
2543775,Dezmen,Southward,CB,2014,3,68,"6'02""",208,Wisconsin
2543770,Charles,Sims,RB,2014,3,69,"6'00""",211,West Virginia
2543720,Christian,Kirksey,OLB,2014,3,71,"6'02""",235,Iowa
2543814,Preston,Brown,MLB,2014,3,73,"6'01""",251,Louisville
2543860,Jason,Bromley,DT,2014,3,74,"6'03""",306,Syracuse
2543506,Travis,Swanson,C,2014,3,76,"6'05""",304,Arkansas
2550140,Spencer,Long,C,2014,3,78,"6'05""",318,Nebraska
2543712,Terrence,Brooks,SS,2014,3,79,"5'11""",200,Florida State
2543608,Dexter,McDougle,CB,2014,3,80,"5'10""",195,Maryland
2543733,Gabriel,Jackson,G,2014,3,81,"6'03""",336,Mississippi State
2543738,Kareem,Martin,OLB,2014,3,84,"6'06""",272,North Carolina
2543851,Phillip,Gaines,CB,2014,3,87,"6'00""",193,Rice
2543881,William,Clarke,DE,2014,3,88,"6'06""",275,West Virginia
2543614,Donte,Moncrief,WR,2014,3,90,"6'02""",216,Mississippi
2543847,John,Brown,WR,2014,3,91,"5'11""",179,Pittsburg State
2543606,Trai,Turner,G,2014,3,92,"6'03""",315,Louisiana State
2543729,Brandon,Linder,C,2014,3,93,"6'06""",315,Miami
2543664,Terrance,West,RB,2014,3,94,"5'10""",225,Towson
2543732,Michael,Schofield,G,2014,3,95,"6'06""",301,Michigan
2543715,Jerick,McKinnon,RB,2014,3,96,"5'09""",205,Georgia Southern
2550313,Richard,Rodgers,TE,2014,3,98,"6'04""",257,California
2543707,Jaylen,Watkins,SS,2014,4,101,"5'11""",194,Florida
2543571,Bashaud,Breeland,CB,2014,4,102,"5'11""",195,Clemson
2543583,Devonta,Freeman,RB,2014,4,103,"5'08""",206,Florida State
2543646,Bruce,Ellington,WR,2014,4,106,"5'09""",200,South Carolina
2543812,Justin,Ellis,NT,2014,4,107,"6'02""",334,Louisiana Tech
2543868,Cassius,Marsh,DE,2014,4,108,"6'04""",245,UCLA
2543799,Ross,Cockrell,CB,2014,4,109,"6'00""",191,Duke
2550145,Maurice,Alexander,SS,2014,4,110,"6'01""",222,Utah State
2543622,Russell,Bodine,C,2014,4,111,"6'03""",308,North Carolina
2543504,DaQuan,Jones,DE,2014,4,112,"6'04""",322,Penn State
2543565,Andre,Williams,RB,2014,4,113,"6'00""",220,Boston College
2543501,Aaron,Colvin,CB,2014,4,114,"6'00""",193,Oklahoma
2543762,Keith,McGill,FS,2014,4,116,"6'03""",211,Utah
2543572,Martavis,Bryant,WR,2014,4,118,"6'04""",211,Clemson
2543592,Anthony,Hitchens,MLB,2014,4,119,"6'00""",235,Iowa
2543767,Logan,Thomas,TE,2014,4,120,"6'06""",250,Virginia Tech
2543638,De'Anthony,Thomas,WR,2014,4,124,"5'08""",176,Oregon
2543724,Walter,Aikens,CB,2014,4,125,"6'01""",212,Liberty
2543811,Pierre,Desir,CB,2014,4,127,"6'02""",198,Lindenwood
2543830,Jayestin,Boston,FS,2014,4,128,"6'01""",205,North Carolina
2543739,Dontae,Johnson,CB,2014,4,129,"6'02""",200,North Carolina State
2543773,James,White,RB,2014,4,130,"5'10""",205,Wisconsin
2543563,Kevin,Pierre-Louis,ILB,2014,4,132,"6'00""",230,Boston College
2543872,Nevin,Lawson,CB,2014,4,133,"5'09""",192,Utah State
2543765,Brent,Urban,DE,2014,4,134,"6'07""",300,Virginia
2543640,Thomas,Savage,QB,2014,4,135,"6'04""",230,Pittsburgh
2543805,Dakota,Dozier,G,2014,4,137,"6'04""",313,Furman
2543654,Cameron,Fleming,T,2014,4,140,"6'06""",320,Stanford
2543759,Ryan,Grant,WR,2014,5,142,"6'00""",204,Tulane
2543711,Telvin,Smith,OLB,2014,5,144,"6'03""",215,Florida State
2543850,Ricardo,Allen,SS,2014,5,147,"5'09""",186,Purdue
2543855,Bene',Benwikere,CB,2014,5,148,"6'00""",195,San Jose State
2549971,Kevin,Pamphile,G,2014,5,149,"6'05""",315,Purdue
2543650,Aaron,Lynch,DE,2014,5,150,"6'06""",270,South Florida
2543597,Avery,Williamson,ILB,2014,5,151,"6'01""",246,Kentucky
2543643,Natneal,Berhe,SS,2014,5,152,"6'00""",194,San Diego State
2543594,Jeremiah,George,ILB,2014,5,154,"5'11""",234,Iowa State
2543748,Caraun,Reid,DT,2014,5,158,"6'02""",298,Princeton
2543692,Chris,Smith,DE,2014,5,159,"6'01""",266,Arkansas
2543688,Edward,Stinson,DT,2014,5,160,"6'03""",287,Alabama
2543631,Corey,Linsley,C,2014,5,161,"6'03""",301,Ohio State
2543497,Raymond,McCarron,QB,2014,5,164,"6'03""",220,Alabama
2543582,Keith,Reaser,CB,2014,5,170,"6'00""",190,Florida Atlantic
2550147,Jordan,Tripp,MLB,2014,5,171,"6'03""",234,Montana
2543763,Wesley,Johnson,C,2014,5,173,"6'05""",297,Vanderbilt
2543869,Devon,Kennard,OLB,2014,5,174,"6'03""",251,Southern California
2543774,Jared,Abbrederis,WR,2014,5,176,"6'01""",195,Wisconsin
2549981,Kenneth,Acker,CB,2014,6,180,"6'00""",195,Southern Methodist
2543600,Alfred,Blue,RB,2014,6,181,"6'02""",225,Louisiana State
2543823,Edwin,Gaines,CB,2014,6,188,"5'10""",185,Missouri
2543836,Tailer,Jones,WR,2014,6,189,"6'00""",190,Notre Dame
2543792,Charles,Hazel,WR,2014,6,190,"6'01""",195,Coastal Carolina
2543611,Patrick,O'Donnell,P,2014,6,191,"6'04""",217,Miami
2543862,Zachery,Fulton,G,2014,6,193,"6'05""",316,Tennessee
2543816,Laurent,Duvernay-Tardif,G,2014,6,200,"6'05""",321,McGill
2550561,Matt,Feiler,G,2014,NULL,NULL,"6'06""",330,Bloomsburg
2550605,Marcus,Williams,CB,2014,NULL,NULL,"5'11""",196,North Dakota State
2550606,Bryan,Witzmann,G,2014,NULL,NULL,"6'07""",320,South Dakota State
2550590,Tyler,Ott,LS,2014,NULL,NULL,"6'03""",253,Harvard
